Epm_nEng_100ms,VehV_v_100ms,ActMod_trqInr_100ms,RngMod_trqCrSmin_100ms,CoVeh_trqAcs_100ms,Clth_st_100ms,CoEng_st_100ms,Com_rTSC1VRVCURtdrTq_100ms,Com_rTSC1VRRDTrqReq_100ms,RoadSlope_100ms
1199.5,61.66,2579.5,-168.0,9.999747,0,3,0,0,1.7
1376.0,59.47,1225.992,-212.6792,9.999747,0,3,0,0,1.7
1123.5,58.32,1012.001,-140.0,9.999747,0,3,0,0,0.6
1157.0,59.56,2604.0,-168.0,9.999747,0,3,0,0,2.7
907.5,67.55,1363.061,-168.0,9.999747,0,3,0,0,0.6
1123.0,48.62,2632.0,-112.0,9.999747,0,3,0,0,5.0
1356.5,69.41,0.0,-196.0,9.999747,0,3,0,0,-3.8
1240.0,43.69,2632.0,-140.0,9.999747,0,3,0,0,4.2
1166.0,41.97,2632.0,-112.0,9.999747,0,3,0,0,4.8
1154.0,71.43,2215.5,-168.0,9.999747,0,3,0,0,1.7
1139.5,71.5,0.0,-196.0,9.999747,0,3,0,0,0.2
910.0,67.67,1263.5,-140.0,9.999747,0,3,0,0,0.2
1143.5,40.9,2632.0,-112.0,9.999747,0,3,0,0,4.2
977.0,50.23,1325.158,-140.0,9.999747,0,3,0,0,0.0
894.5,66.93,125.5141,-168.0,9.999747,0,3,0,0,-0.6
946.5,70.54,620.0952,-168.0,9.999747,0,3,0,0,-0.4
1417.5,41.53,2688.0,-140.0,9.999747,0,3,0,0,4.8
910.0,67.78,1963.5,-168.0,9.999747,0,3,0,0,0.6
1084.0,56.49,759.5,-140.0,9.999747,0,3,0,0,0.2
1056.0,65.07,1845.604,-168.0,9.999747,0,3,0,0,1.9
1188.0,60.87,2383.5,-168.0,9.999747,0,3,0,0,1.5
770.0,62.86,34.91179,-168.0,9.999747,0,3,0,0,2.7
1152.5,71.26,2215.5,-168.0,9.999747,0,3,0,0,1.9
1120.0,58.3,956.3723,-140.0,9.999747,0,3,0,0,0.6
1322.5,81.55,0.0,-196.0,9.999747,0,3,0,0,-2.7
1455.5,65.61,0.0,-224.0,9.999747,0,3,0,0,1.3
1162.5,71.61,2187.5,-168.0,9.999747,0,3,0,0,1.7
1020.0,53.25,1599.5,-116.2819,9.999747,0,3,0,0,1.7
1028.0,53.11,1683.5,-140.0,9.999747,0,3,0,0,1.7
1172.5,41.93,2632.0,-112.0,9.999747,0,3,0,0,4.8
1136.5,40.77,2632.0,-112.0,9.999747,0,3,0,0,4.8
1076.0,55.57,2355.5,-168.0,9.999747,0,3,0,0,2.3
968.0,72.22,0.0,-140.0,9.999747,0,3,0,0,-2.7
1240.5,64.14,0.0,-166.5082,9.999747,0,3,0,0,1.7
1254.0,39.42,1619.613,-168.0,9.999747,0,3,0,0,4.8
1159.5,59.83,1963.5,-168.0,9.999747,0,3,0,0,1.5
967.5,71.03,0.0,-140.0,9.999747,0,3,0,0,-2.7
898.0,65.78,0.0,-140.0,9.999747,0,3,0,0,-2.7
1271.0,54.59,1291.5,-196.0,9.999747,0,3,0,0,2.1
1000.0,61.46,2327.5,-140.0,9.999747,0,3,0,0,1.7
1200.5,62.54,2582.979,-168.0,9.999747,0,3,0,0,3.1
1307.5,46.26,2632.0,-140.0,9.999747,0,3,0,0,4.8
1171.5,59.7,552.334,-140.0,9.999747,0,3,0,0,-1.5
998.0,50.82,2271.5,-168.0,9.999747,0,3,0,0,1.3
897.0,66.82,1235.5,-140.0,9.999747,0,3,0,0,-0.2
1143.5,70.81,2075.5,-168.0,9.999747,0,3,0,0,1.9
853.5,64.21,2204.698,-140.0,9.999747,0,3,0,0,1.5
1030.0,52.75,560.837,-140.0,9.999747,0,3,0,0,0.0
1104.5,57.1,2182.59,-168.0,9.999747,0,3,0,0,2.3
964.5,50.5,1935.323,-112.0,9.999747,0,3,0,0,2.9
1211.0,62.54,2579.5,-168.0,9.999747,0,3,0,0,3.4
904.5,67.65,1148.833,-168.0,9.999747,0,3,0,0,0.6
1148.5,59.29,2604.0,-168.0,9.999747,0,3,0,0,2.7
869.5,65.29,1689.328,-140.0,9.999747,0,3,0,0,0.8
1300.5,38.31,2632.0,-140.0,9.999747,0,3,0,0,4.8
946.0,70.69,59.5,-168.0,9.999747,0,3,0,0,-1.3
1086.0,47.19,2635.5,-112.0,9.999747,0,3,0,0,4.0
1151.5,50.92,45.46461,-168.0,9.999747,0,3,0,0,3.8
1275.0,65.47,0.0,-168.0,9.999747,0,3,0,0,-4.0
1196.0,61.38,2579.5,-168.0,9.999747,0,3,0,0,1.7
946.0,70.76,143.5,-168.0,9.999747,0,3,0,0,-1.3
904.0,67.44,1375.5,-140.0,9.999747,0,3,0,0,0.6
931.5,69.69,1403.5,-168.0,9.999747,0,3,0,0,0.4
912.0,68.23,1655.5,-140.0,9.999747,0,3,0,0,0.6
903.5,67.36,2159.5,-140.0,9.999747,0,3,0,0,1.3
1292.0,79.61,0.0,-196.0,9.999747,0,3,0,0,-2.7
1142.0,70.69,2355.5,-168.0,9.999747,0,3,0,0,2.3
1110.5,68.82,1929.374,-168.0,9.999747,0,3,0,0,0.8
1202.5,74.07,0.0,-196.0,9.999747,0,3,0,0,-1.7
1049.5,65.33,1599.5,-140.0,9.999747,0,3,0,0,1.5
890.5,66.66,423.5,-168.0,9.999747,0,3,0,0,0.0
1307.5,80.62,0.0,-196.0,9.999747,0,3,0,0,-2.7
1097.5,57.05,756.6604,-140.0,9.999747,0,3,0,0,0.2
1176.0,88.22,0.0,-168.0,9.999747,0,3,0,0,-1.3
1247.0,77.17,0.0,-196.0,9.999747,0,3,0,0,-1.0
1112.5,48.07,2635.5,-112.0,9.999747,0,3,0,0,4.0
1309.0,46.29,2632.0,-140.0,9.999747,0,3,0,0,4.2
1162.5,71.87,1683.5,-168.0,9.999747,0,3,0,0,1.5
968.0,50.67,1875.789,-112.0,9.999747,0,3,0,0,2.9
901.0,67.54,1067.5,-168.0,9.999747,0,3,0,0,-0.2
1155.0,85.71,0.0,-168.0,9.999747,0,3,0,0,-4.0
1140.5,40.86,2632.0,-112.0,9.999747,0,3,0,0,4.2
1046.5,65.04,1682.001,-140.0,9.999747,0,3,0,0,1.5
938.5,69.91,1291.5,-168.0,9.999747,0,3,0,0,0.4
931.5,69.23,1830.53,-168.0,9.999747,0,3,0,0,0.2
1007.5,73.96,0.0,-140.0,9.999747,0,3,0,0,-2.7
1170.0,71.75,1931.448,-168.0,9.999747,0,3,0,0,0.4
875.5,65.31,1606.172,-140.0,9.999747,0,3,0,0,1.0
915.0,68.12,1655.5,-140.0,9.999747,0,3,0,0,0.6
1137.0,70.3,2411.56,-168.0,9.999747,0,3,0,0,2.3
1173.5,72.92,563.5,-196.0,9.999747,0,3,0,0,0.2
1099.5,47.51,2635.5,-112.0,9.999747,0,3,0,0,4.2
1344.5,56.46,1376.063,-140.0,9.999747,0,3,0,0,-0.6
1060.0,65.92,640.1791,-196.0,9.999747,0,3,0,0,0.6
1159.5,71.72,1739.5,-168.0,9.999747,0,3,0,0,1.5
1158.5,71.55,1907.5,-168.0,9.999747,0,3,0,0,1.5
1166.5,60.04,2596.61,-168.0,9.999747,0,3,0,0,2.7
917.5,68.52,1572.477,-140.0,9.999747,0,3,0,0,0.6
1207.0,74.54,0.0,-196.0,9.999747,0,3,0,0,-1.9
914.0,68.04,1655.5,-140.0,9.999747,0,3,0,0,0.6
1110.5,57.77,759.5,-140.0,9.999747,0,3,0,0,0.6
1162.0,71.82,1263.5,-168.0,9.999747,0,3,0,0,1.3
1199.5,73.93,0.0,-196.0,9.999747,0,3,0,0,-1.7
1164.5,71.78,2271.5,-168.0,9.999747,0,3,0,0,1.7
1111.0,49.54,494.8474,-144.2175,9.999747,0,3,0,0,3.1
1154.0,71.47,2103.5,-168.0,9.999747,0,3,0,0,1.9
1095.0,47.32,2635.5,-112.0,9.999747,0,3,0,0,4.2
1536.5,67.37,28.1657,-224.0,9.999747,0,3,0,0,1.3
1177.0,72.92,1123.5,-168.0,9.999747,0,3,0,0,0.141266133
1066.0,65.92,1039.5,-168.0,9.999747,0,3,0,0,0.6
1184.5,50.75,2607.5,-140.0,9.999747,0,3,0,0,3.8
1154.5,71.48,1739.5,-168.0,9.999747,0,3,0,0,1.5
918.0,68.56,1543.5,-140.0,9.999747,0,3,0,0,0.6
1128.5,83.59,0.0,-168.0,9.999747,0,3,0,0,-4.0
913.0,68.06,1655.5,-140.0,9.999747,0,3,0,0,0.6
1149.5,41.3,2632.0,-112.0,9.999747,0,3,0,0,4.2
1211.5,62.72,1482.718,-168.0,9.999747,0,3,0,0,1.7
1273.5,78.51,0.0,-196.0,9.999747,0,3,0,0,-2.5
1164.5,71.88,2131.5,-168.0,9.999747,0,3,0,0,1.7
1258.0,53.37,2343.503,-140.0,9.999747,0,3,0,0,-0.4
1193.0,72.76,2170.985,-168.0,9.999747,0,3,0,0,-1.7
1151.5,71.3,2047.5,-168.0,9.999747,0,3,0,0,2.5
1191.5,61.01,2422.955,-168.0,9.999747,0,3,0,0,1.5
901.0,67.51,815.5,-168.0,9.999747,0,3,0,0,-0.2
1157.0,71.57,2103.5,-168.0,9.999747,0,3,0,0,1.7
934.5,69.59,1522.562,-168.0,9.999747,0,3,0,0,0.4
1426.0,50.62,2418.688,-140.0,9.999747,0,3,0,0,3.6
1247.5,76.81,0.0,-196.0,9.999747,0,3,0,0,-2.1
930.5,69.22,1852.139,-168.0,9.999747,0,3,0,0,0.2
1071.0,65.86,1211.659,-168.0,9.999747,0,3,0,0,1.0
921.5,68.45,1515.5,-140.0,9.999747,0,3,0,0,0.6
1146.5,71.12,1879.5,-168.0,9.999747,0,3,0,0,1.9
949.5,71.19,0.0,-168.0,9.999747,0,3,0,0,-0.6
1016.5,53.12,1516.234,-112.0,9.999747,0,3,0,0,1.7
1212.0,74.8,0.0,-196.0,9.999747,0,3,0,0,-1.9
1181.5,72.88,1403.073,-168.0,9.999747,0,3,0,0,0.6
944.0,48.47,1795.5,-168.0,9.999747,0,3,0,0,1.3
1050.5,54.36,1759.227,-112.0,9.999747,0,3,0,0,1.9
920.0,68.6,991.3387,-168.0,9.999747,0,3,0,0,-0.4
1030.5,53.12,1683.5,-140.0,9.999747,0,3,0,0,1.7
1147.0,71.16,1879.5,-168.0,9.999747,0,3,0,0,1.7
1370.0,85.26,0.0,-224.0,9.999747,0,3,0,0,-2.7
1107.5,58.85,1547.071,-140.0,9.999747,0,3,0,0,2.3
908.5,68.47,1739.5,-168.0,9.999747,0,3,0,0,1.5
941.0,69.73,171.5,-168.0,9.999747,0,3,0,0,-1.0
1154.0,61.48,0.0,-168.0,9.999747,0,3,0,0,3.8
1348.0,71.6,0.0,-196.0,9.999747,0,3,0,0,-3.8
1137.0,40.85,2632.0,-112.0,9.999747,0,3,0,0,4.2
880.0,65.53,1963.5,-140.0,9.999747,0,3,0,0,1.0
1262.5,78.16,0.0,-196.0,9.999747,0,3,0,0,-2.7
927.0,68.84,2187.5,-140.0,9.999747,0,3,0,0,0.6
915.0,68.12,1683.5,-140.0,9.999747,0,3,0,0,0.6
1158.0,71.72,1879.5,-168.0,9.999747,0,3,0,0,1.5
1153.0,71.43,2103.5,-140.0,9.999747,0,3,0,0,1.9
1335.0,82.17,0.0,-196.0,9.999747,0,3,0,0,-2.7
844.0,63.06,2157.679,-140.0,9.999747,0,3,0,0,2.7
1136.5,48.76,2632.0,-112.0,9.999747,0,3,0,0,3.8
1150.5,71.13,1991.5,-168.0,9.999747,0,3,0,0,1.7
1050.5,64.94,1985.564,-168.0,9.999747,0,3,0,0,1.9
1158.5,71.69,1179.5,-168.0,9.999747,0,3,0,0,0.6
1165.0,71.9,2243.5,-168.0,9.999747,0,3,0,0,1.7
1148.5,71.16,2047.5,-168.0,9.999747,0,3,0,0,2.5
1162.0,71.82,1683.5,-168.0,9.999747,0,3,0,0,1.5
977.0,73.0,0.0,-140.0,9.999747,0,3,0,0,-4.6
1082.5,55.22,2607.5,-168.0,9.999747,0,3,0,0,0.2
1027.0,52.7,568.1568,-140.0,9.999747,0,3,0,0,0.0
977.0,51.09,1767.5,-112.0,9.999747,0,3,0,0,2.9
917.0,68.58,1537.797,-140.0,9.999747,0,3,0,0,0.6
1071.0,55.49,2355.5,-168.0,9.999747,0,3,0,0,2.3
901.0,67.64,886.0603,-168.0,9.999747,0,3,0,0,0.6
847.5,63.31,2212.0,-140.0,9.999747,0,3,0,0,2.7
1160.5,71.76,1711.5,-168.0,9.999747,0,3,0,0,1.7
904.5,67.27,1571.5,-140.0,9.999747,0,3,0,0,0.6
889.5,66.27,787.5,-140.0,9.999747,0,3,0,0,-1.0
913.5,67.8,1767.5,-140.0,9.999747,0,3,0,0,0.6
901.5,67.63,2011.14,-140.0,9.999747,0,3,0,0,1.5
1047.0,53.53,422.8637,-140.0,9.999747,0,3,0,0,-2.1
879.5,66.24,1480.537,-140.0,9.999747,0,3,0,0,0.8
1115.0,48.2,2635.5,-112.0,9.999747,0,3,0,0,4.0
1256.5,77.82,0.0,-196.0,9.999747,0,3,0,0,-2.7
1344.5,82.84,0.0,-224.0,9.999747,0,3,0,0,-2.7
1150.5,71.09,2159.5,-168.0,9.999747,0,3,0,0,1.7
1158.0,71.31,2327.5,-140.0,9.999747,0,3,0,0,2.5
1165.5,71.94,1795.5,-168.0,9.999747,0,3,0,0,1.5
1095.0,56.57,2271.5,-168.0,9.999747,0,3,0,0,2.3
1105.5,47.7,2635.5,-112.0,9.999747,0,3,0,0,4.2
938.0,70.2,31.5,-168.0,9.999747,0,3,0,0,-1.0
1208.0,63.78,0.0,-196.0,9.999747,0,3,0,0,1.7
902.0,67.53,815.5,-168.0,9.999747,0,3,0,0,-0.2
1384.5,48.82,2663.5,-140.0,9.999747,0,3,0,0,3.1
910.5,68.1,1599.5,-140.0,9.999747,0,3,0,0,0.6
1168.5,41.73,2632.0,-112.0,9.999747,0,3,0,0,4.8
1156.0,71.48,1795.5,-168.0,9.999747,0,3,0,0,1.5
929.0,69.23,1627.5,-168.0,9.999747,0,3,0,0,0.4
965.0,72.11,0.0,-140.0,9.999747,0,3,0,0,-0.8
963.5,49.61,1655.5,-140.0,9.999747,0,3,0,0,0.0
1157.5,51.28,0.0,-168.0,9.999747,0,3,0,0,3.8
1168.0,60.3,2288.783,-168.0,9.999747,0,3,0,0,1.5
910.0,68.07,1627.5,-140.0,9.999747,0,3,0,0,0.6
1072.0,56.45,174.8297,-140.0,9.999747,0,3,0,0,2.1
1135.0,58.02,0.0,-168.0,9.999747,0,3,0,0,-2.7
1144.5,40.85,2632.0,-112.0,9.999747,0,3,0,0,4.2
1093.5,46.96,1879.5,-140.0,9.999747,0,3,0,0,2.1
1049.5,53.65,2599.947,-168.0,9.999747,0,3,0,0,1.7
1173.5,72.36,1767.5,-168.0,9.999747,0,3,0,0,1.5
1027.0,63.97,1906.65,-140.0,9.999747,0,3,0,0,2.3
896.5,67.22,1207.5,-168.0,9.999747,0,3,0,0,0.4
962.5,72.0,0.0,-140.0,9.999747,0,3,0,0,-0.8
1090.0,46.96,1877.331,-140.0,9.999747,0,3,0,0,2.1
884.0,65.98,927.5,-140.0,9.999747,0,3,0,0,-0.6
903.0,67.23,759.5,-168.0,9.999747,0,3,0,0,-0.2
891.0,66.16,535.5,-168.0,9.999747,0,3,0,0,-0.8
1074.5,47.41,423.8889,-112.0,9.999747,0,3,0,0,5.0
1030.5,75.19,0.0,-190.5593,9.999747,0,3,0,0,-1.9
1019.5,63.47,2068.057,-140.0,9.999747,0,3,0,0,2.3
1338.5,83.85,0.0,-224.0,9.999747,0,3,0,0,-3.1
1216.0,62.58,2181.572,-168.0,9.999747,0,3,0,0,1.7
1046.0,54.42,1811.399,-168.0,9.999747,0,3,0,0,2.1
829.5,61.21,0.0,-112.0,9.999747,0,3,0,0,-2.7
1272.0,44.99,2632.0,-140.0,9.999747,0,3,0,0,4.8
1137.0,70.45,2187.5,-168.0,9.999747,0,3,0,0,2.5
929.0,50.65,40.05406,-112.0,9.999747,0,3,0,0,2.9
868.0,65.23,2268.094,-140.0,9.999747,0,3,0,0,1.5
849.0,63.8,2176.657,-140.0,9.999747,0,3,0,0,1.5
1143.0,70.76,2467.5,-168.0,9.999747,0,3,0,0,2.5
1157.5,71.54,1485.924,-168.0,9.999747,0,3,0,0,1.3
874.0,65.59,1521.125,-140.0,9.999747,0,3,0,0,0.8
1144.0,49.61,2632.0,-112.0,9.999747,0,3,0,0,4.6
1227.0,76.5,0.0,-196.0,9.999747,0,3,0,0,-3.1
1134.0,70.28,2271.5,-168.0,9.999747,0,3,0,0,2.5
1158.0,71.72,1739.5,-168.0,9.999747,0,3,0,0,1.5
1260.0,44.64,2632.0,-140.0,9.999747,0,3,0,0,4.8
1139.5,70.68,2103.5,-168.0,9.999747,0,3,0,0,2.5
848.0,63.31,2212.0,-140.0,9.999747,0,3,0,0,2.7
978.5,75.7,0.0,-140.0,9.999747,0,3,0,0,3.8
885.0,65.98,2045.828,-140.0,9.999747,0,3,0,0,1.0
899.5,67.32,2187.194,-140.0,9.999747,0,3,0,0,1.3
1157.5,71.5,1739.5,-168.0,9.999747,0,3,0,0,1.5
925.0,68.94,1655.5,-168.0,9.999747,0,3,0,0,0.6
1161.5,71.65,2215.5,-168.0,9.999747,0,3,0,0,1.7
884.0,66.2,809.4896,-140.0,9.999747,0,3,0,0,-1.0
2071.5,64.27,806.9269,-280.3171,9.999747,0,3,0,0,1.3
1211.0,74.99,1491.831,-196.0,9.999747,0,3,0,0,0.4
901.0,67.0,1263.5,-140.0,9.999747,0,3,0,0,-0.2
1209.5,75.02,1351.803,-196.0,9.999747,0,3,0,0,0.4
1145.0,40.86,2632.0,-112.0,9.999747,0,3,0,0,4.2
1057.0,64.92,2014.523,-168.0,9.999747,0,3,0,0,1.9
1075.5,79.69,0.0,-140.0,9.999747,0,3,0,0,-4.0
915.5,68.18,1543.5,-140.0,9.999747,0,3,0,0,0.6
1158.0,41.27,2632.0,-112.0,9.999747,0,3,0,0,4.2
1557.0,68.13,0.0,-224.0,9.999747,0,3,0,0,1.3
933.0,69.57,1515.5,-168.0,9.999747,0,3,0,0,0.4
1116.5,49.04,2426.277,-140.0,9.999747,0,3,0,0,4.0
874.0,65.52,1123.5,-140.0,9.999747,0,3,0,0,0.6
1158.5,41.45,2632.0,-112.0,9.999747,0,3,0,0,4.8
1141.5,70.71,2159.5,-168.0,9.999747,0,3,0,0,2.1
1135.5,48.76,2632.0,-112.0,9.999747,0,3,0,0,3.8
1291.5,45.6,2632.0,-140.0,9.999747,0,3,0,0,4.2
1167.0,72.08,2019.5,-168.0,9.999747,0,3,0,0,1.3
1159.0,71.68,1739.5,-168.0,9.999747,0,3,0,0,1.5
1178.5,50.03,2632.0,-112.0,9.999747,0,3,0,0,1.9
1340.5,82.61,0.2898981,-198.3192,9.999747,0,3,0,0,-2.7
1000.5,61.5,2327.5,-140.0,9.999747,0,3,0,0,1.7
1392.0,49.31,2464.0,-140.0,9.999747,0,3,0,0,3.6
1186.5,42.6,2621.337,-124.1865,9.999747,0,3,0,0,5.0
912.0,67.58,843.5,-168.0,9.999747,0,3,0,0,-0.2
1058.5,77.57,0.0,-140.0,9.999747,0,3,0,0,-4.4
1169.0,72.18,1991.5,-168.0,9.999747,0,3,0,0,1.3
1144.0,49.24,2632.0,-112.0,9.999747,0,3,0,0,4.6
1161.5,41.63,2632.0,-112.0,9.999747,0,3,0,0,4.8
1162.5,41.65,2632.0,-112.0,9.999747,0,3,0,0,4.2
1140.0,69.16,2604.0,-168.0,9.999747,0,3,0,0,-1.7
1101.5,47.59,2635.5,-112.0,9.999747,0,3,0,0,4.2
941.5,70.37,788.096,-168.0,9.999747,0,3,0,0,-0.4
891.5,66.27,1991.5,-140.0,9.999747,0,3,0,0,1.0
1167.5,50.61,2607.5,-140.0,9.999747,0,3,0,0,4.6
922.5,67.86,0.0,-140.0,9.999747,0,3,0,0,-4.8
1129.5,48.6,2632.0,-112.0,9.999747,0,3,0,0,2.9
1094.5,67.9,150.461,-196.0,9.999747,0,3,0,0,-0.6
1215.0,62.37,2579.5,-196.0,9.999747,0,3,0,0,1.7
1063.0,55.37,871.5,-140.0,9.999747,0,3,0,0,0.2
871.5,75.56,1230.551,-141.1997,9.999747,0,3,0,0,-0.2
1142.0,70.66,2299.5,-168.0,9.999747,0,3,0,0,2.1
1313.5,80.69,0.0,-196.0,9.999747,0,3,0,0,-2.7
946.5,70.65,527.8533,-168.0,9.999747,0,3,0,0,-0.4
1141.0,70.36,2439.5,-168.0,9.999747,0,3,0,0,2.3
1144.0,40.9,2632.0,-112.0,9.999747,0,3,0,0,4.2
1126.0,57.52,0.0,-168.0,9.999747,0,3,0,0,-2.7
1355.5,47.35,2660.0,-140.0,9.999747,0,3,0,0,1.7
1139.0,70.41,2439.5,-168.0,9.999747,0,3,0,0,2.3
911.0,67.73,2159.5,-140.0,9.999747,0,3,0,0,0.6
1372.0,70.25,0.0,-196.0,9.999747,0,3,0,0,-3.8
1093.0,56.77,759.5,-140.0,9.999747,0,3,0,0,0.2
877.0,65.54,1117.385,-140.0,9.999747,0,3,0,0,-0.6
919.5,68.59,1515.5,-140.0,9.999747,0,3,0,0,0.6
874.5,65.55,1235.5,-140.0,9.999747,0,3,0,0,0.4
1154.5,41.19,2632.0,-112.0,9.999747,0,3,0,0,4.8
1185.5,50.76,2607.5,-140.0,9.999747,0,3,0,0,3.8
1224.0,43.4,2607.5,-140.0,9.999747,0,3,0,0,4.8
1178.5,72.17,2579.5,-168.0,9.999747,0,3,0,0,0.8
1185.0,61.1,2579.5,-168.0,9.999747,0,3,0,0,0.0
937.0,70.21,748.5932,-168.0,9.999747,0,3,0,0,-0.4
1066.5,65.75,1397.588,-168.0,9.999747,0,3,0,0,1.0
1157.0,60.52,985.3859,-168.0,9.999747,0,3,0,0,1.5
1270.5,78.2,0.0,-196.0,9.999747,0,3,0,0,-3.1
1208.0,74.01,2579.5,-168.0,9.999747,0,3,0,0,0.428396745
1158.5,41.53,2632.0,-112.0,9.999747,0,3,0,0,4.8
883.0,64.51,0.0,-138.3256,9.999747,0,3,0,0,-2.7
999.0,52.22,1795.5,-140.0,9.999747,0,3,0,0,0.6
1267.0,78.29,0.0,-196.0,9.999747,0,3,0,0,-3.1
895.5,67.02,339.5,-168.0,9.999747,0,3,0,0,-0.6
1246.5,76.93,0.0,-196.0,9.999747,0,3,0,0,-2.1
1164.0,71.78,2187.5,-168.0,9.999747,0,3,0,0,1.7
1185.0,72.57,2579.5,-168.0,9.999747,0,3,0,0,0.8
958.5,70.58,0.0,-140.0,9.999747,0,3,0,0,-4.6
913.5,68.07,1627.5,-140.0,9.999747,0,3,0,0,0.6
1116.0,68.75,2421.83,-168.0,9.999747,0,3,0,0,0.8
1150.0,71.27,1823.5,-168.0,9.999747,0,3,0,0,1.9
1147.5,71.13,2018.207,-168.0,9.999747,0,3,0,0,1.7
1212.5,51.66,2607.5,-140.0,9.999747,0,3,0,0,2.7
892.5,66.58,281.1699,-168.0,9.999747,0,3,0,0,-1.3
2070.5,62.11,506.3586,-308.0,9.999747,0,3,0,0,1.7
1162.0,72.01,2047.5,-168.0,9.999747,0,3,0,0,1.7
1145.0,70.92,2075.5,-168.0,9.999747,0,3,0,0,2.5
920.5,68.74,1459.5,-140.0,9.999747,0,3,0,0,0.6
1158.0,60.7,1163.663,-196.0,9.999747,0,3,0,0,1.5
1390.0,71.36,0.0,-196.0,9.999747,0,3,0,0,-3.8
990.0,51.77,1627.5,-112.0,9.999747,0,3,0,0,1.7
1246.0,76.51,0.0,-196.0,9.999747,0,3,0,0,-2.7
1154.0,71.61,955.5,-196.0,9.999747,0,3,0,0,0.2
918.0,68.45,1599.5,-140.0,9.999747,0,3,0,0,0.6
2066.5,62.07,462.0787,-308.0,9.999747,0,3,0,0,1.7
1162.0,71.78,2131.5,-168.0,9.999747,0,3,0,0,1.7
931.5,69.67,1479.38,-168.0,9.999747,0,3,0,0,0.4
998.5,46.2,201.6948,-112.0,9.999747,0,3,0,0,4.2
871.0,65.34,1638.875,-140.0,9.999747,0,3,0,0,0.8
1154.0,41.36,2632.0,-112.0,9.999747,0,3,0,0,4.2
1132.0,48.69,2632.0,-112.0,9.999747,0,3,0,0,3.8
904.5,67.46,1263.5,-140.0,9.999747,0,3,0,0,0.0
1162.0,71.98,1683.5,-168.0,9.999747,0,3,0,0,1.5
1117.5,56.9,0.0,-168.0,9.999747,0,3,0,0,-2.7
1267.5,78.11,0.0,-196.0,9.999747,0,3,0,0,-2.5
1165.5,71.99,2075.5,-168.0,9.999747,0,3,0,0,1.5
1419.0,52.88,37.46763,-140.0,9.999747,0,3,0,0,1.7
890.0,66.53,427.6017,-168.0,9.999747,0,3,0,0,-1.3
926.0,68.69,1459.5,-140.0,9.999747,0,3,0,0,0.6
1254.5,77.53,0.0,-196.0,9.999747,0,3,0,0,-2.1
1115.5,57.49,1781.128,-140.0,9.999747,0,3,0,0,2.1
937.5,70.37,0.0,-168.0,9.999747,0,3,0,0,-0.6
1151.5,71.41,2103.5,-168.0,9.999747,0,3,0,0,1.9
1143.0,71.57,2103.5,-140.0,9.999747,0,3,0,0,2.1
1085.5,56.14,2271.5,-168.0,9.999747,0,3,0,0,2.3
1151.0,71.42,2103.5,-168.0,9.999747,0,3,0,0,1.9
1348.5,82.88,0.0,-224.0,9.999747,0,3,0,0,-2.7
1244.5,77.13,0.0,-196.0,9.999747,0,3,0,0,-1.0
1042.5,54.22,1375.5,-140.0,9.999747,0,3,0,0,1.3
882.5,65.72,2047.5,-140.0,9.999747,0,3,0,0,1.0
1151.0,70.95,2456.49,-156.9904,9.999747,0,3,0,0,2.5
1188.5,73.7,0.0,-196.0,9.999747,0,3,0,0,-1.0
1226.0,75.72,0.0,-196.0,9.999747,0,3,0,0,-1.9
914.0,68.18,1655.5,-140.0,9.999747,0,3,0,0,0.6
1154.0,71.47,1795.5,-168.0,9.999747,0,3,0,0,1.5
1160.5,71.74,2159.5,-168.0,9.999747,0,3,0,0,1.7
1290.0,65.5,2607.5,-196.0,9.999747,0,3,0,0,-0.2
904.5,67.35,1263.5,-140.0,9.999747,0,3,0,0,-0.136256294
1407.0,41.22,2688.0,-140.0,9.999747,0,3,0,0,4.8
1105.5,47.68,2635.5,-112.0,9.999747,0,3,0,0,4.0
1213.0,61.68,2579.5,-168.0,9.999747,0,3,0,0,-0.2
1147.5,71.14,1879.5,-168.0,9.999747,0,3,0,0,1.9
908.5,67.66,2187.5,-140.0,9.999747,0,3,0,0,0.6
903.5,67.39,2075.5,-140.0,9.999747,0,3,0,0,1.3
884.0,66.46,2380.0,-140.0,9.999747,0,3,0,0,1.5
1286.5,49.11,0.0,-140.0,9.999747,0,3,0,0,3.1
1168.5,61.01,2591.924,-168.0,9.999747,0,3,0,0,3.4
1275.0,53.36,2632.0,-140.0,9.999747,0,3,0,0,-0.6
995.0,50.93,1011.5,-140.0,9.999747,0,3,0,0,0.0
1187.0,73.48,0.0,-196.0,9.999747,0,3,0,0,-1.7
1118.5,48.14,2632.519,-112.0,9.999747,0,3,0,0,4.2
1106.5,47.76,2635.5,-112.0,9.999747,0,3,0,0,4.0
938.5,69.78,1347.5,-168.0,9.999747,0,3,0,0,0.4
1032.0,52.85,501.2007,-140.0,9.999747,0,3,0,0,-0.47244603
1194.5,73.69,0.0,-196.0,9.999747,0,3,0,0,-1.7
1158.5,71.63,2215.5,-168.0,9.999747,0,3,0,0,1.7
1066.0,55.3,871.5,-140.0,9.999747,0,3,0,0,0.2
1190.0,44.01,1604.018,-168.0,9.999747,0,3,0,0,4.2
1196.0,62.15,2607.5,-168.0,9.999747,0,3,0,0,3.1
880.5,65.54,1976.881,-140.0,9.999747,0,3,0,0,1.0
